,street_address,city,state,zip_code,longitude,latitude,family_id
1046,1788 Emily Hills Apt. 031,Savannah,GA,31419,-81.186263,32.058099,MuuggwtEwK
1047,558 Howell Parkway Apt. 404,Dalton,GA,30720,-85.070874,34.814858,XJUNrUfNXi
1048,6989 Perez Wells Suite 123,Alpharetta,GA,30004,-84.365246,34.135042,DmuRlAQXfQ
1049,9169 Coleman Lodge,Chamblee,GA,30341,-84.363028,33.938284,qcejjWcQIP
1050,57354 Carroll Harbors,Sylvester,GA,31791,-83.867134,31.55026,hJmAnqqanz
1051,88947 Taylor Hill,Valdosta,GA,31605,-83.343165,30.912544,DICLjwMHsg
1052,1395 Lee Gateway,Statesboro,GA,30458,-81.831713,32.447042,RqgjAcdZbA
1053,58354 Bridges Club,Albany,GA,31705,-84.187873,31.611732,VLyqNQRhmg
1054,21017 John Fields Suite 553,Valdosta,GA,31605,-83.36121,30.924442,gkyfXvtYzh
1055,68295 Jade Walk Apt. 365,Snellville,GA,30078,-84.047912,33.989946,HBQYacMnKw
1056,409 Patterson Forge Apt. 398,Cairo,GA,39828,-84.280371,30.925383,UTAzWeExms
1057,447 Melissa Crossing,Blue Ridge,GA,30513,-84.384288,34.944472,kjuzgBATDp
1058,32622 Dixon Lodge,Eastanollee,GA,30538,-83.354152,34.560557,yupwRdciPn
1059,0533 Briggs Vista Apt. 292,Savannah,GA,31408,-81.246041,32.182644,yHiRSSLeyQ
1060,226 Rodriguez Burg,Locust Grove,GA,30248,-84.153544,33.413168,kINreuGHjy
1061,994 Castro Locks Suite 286,Atlanta,GA,30354,-84.437144,33.758423,aFioKCnocc
1062,92308 Woods Terrace,Savannah,GA,31408,-81.258476,32.14299,AEloFvJfiI
1063,090 Nash Alley Apt. 086,Fayetteville,GA,30214,-84.460745,33.510002,KwERZtxcdh
1064,48971 Myers Harbors Apt. 691,Eastman,GA,31023,-83.282836,32.254645,QlKYDRUOlr
1065,667 Zuniga Lakes Apt. 491,Athens,GA,30606,-83.421483,33.969127,GMxYiidFei
1066,346 Jason Lodge Apt. 673,Stone Mountain,GA,30087,-84.177097,33.842007,nHCdnykpgj
1067,094 Gregory Highway Suite 238,Swainsboro,GA,30401,-82.356205,32.652047,jBLQvVamdT
1068,559 Catherine Plains,Hephzibah,GA,30815,-82.164243,33.432902,zoIwosgkvP
1069,651 Kidd Spur,Gainesville,GA,30504,-83.988391,34.324469,FILoHXYAtF
1070,0251 Patricia Village Apt. 326,Dublin,GA,31021,-83.078634,32.646101,dHDDVeidCh
1071,5253 Elizabeth Track,Hartwell,GA,30643,-82.95514,34.324798,sPhlmdkcjq
1072,1030 Barajas Drive,Duluth,GA,30096,-84.285554,34.010479,QvkRumaixE
1073,083 Tony Shoals,Atlanta,GA,30314,-84.475786,33.844492,gDeaOHTCiJ
1074,25074 Angela Harbor Apt. 732,Monroe,GA,30655,-83.743647,33.862784,jWpLTEccJh
1075,6479 Jason Extension Apt. 192,Austell,GA,30106,-84.668346,33.958626,OuUWVuiobB
1076,6579 Melendez Rapids Suite 079,Newnan,GA,30265,-84.722113,33.415593,JehXwJVumH
1077,578 Frazier Track,Rome,GA,30165,-85.287779,34.366204,lkEFRzWGZf
1078,4595 Ramirez Stravenue Apt. 464,Bainbridge,GA,39819,-84.64268,30.956377,spKsBnmwNk
1079,77186 Alexis Extensions,Sandersville,GA,31082,-82.826645,33.027093,PvVXFyPWXK
1080,327 Armstrong Cove Apt. 500,Morrow,GA,30260,-84.314369,33.672536,hIgWaotFrN
1081,38906 Susan Drive,Stockbridge,GA,30281,-84.37214,33.64638,DEEDbpbqBO
1082,76054 Frederick View Apt. 167,Madison,GA,30650,-83.545683,33.620453,sDkgVhwhdl
1083,97929 Shannon Light,Sandersville,GA,31082,-82.82903,33.043348,KmmmRkiQXi
1084,933 Rowe Loaf,Tifton,GA,31794,-83.512696,31.561841,vgvUkCygqJ
1085,88491 Kaitlin Loop,Augusta,GA,30907,-82.160198,33.532284,wcYQjUxiCq
1086,072 Chen Lodge Suite 701,Rockmart,GA,30153,-85.061985,34.012897,lvAywFfQjH
1087,623 Morrison Springs Apt. 955,Blue Ridge,GA,30513,-84.389369,34.949668,keZzMIAuGc
1088,9648 Peterson Mountain,Atlanta,GA,30314,-84.452969,33.842353,LxPNmGcCvE
1089,6680 Peter Cape,Cochran,GA,31014,-83.315442,32.428515,qAsDiWSWeO
1090,725 Tammy Lodge,Lawrenceville,GA,30044,-84.112175,33.934952,cUftLoqIwI
1091,62023 French Heights Suite 190,Augusta,GA,30906,-82.177168,33.455738,vnBhZwnFHD
1092,84597 Griffin Viaduct Suite 304,Lithia Springs,GA,30122,-84.674773,33.812511,paWfrQZvLJ
1093,844 Lorraine Harbors,Marietta,GA,30008,-84.680846,33.94063,mkLuontXKi
1094,849 Roth Harbors,Augusta,GA,30907,-82.132782,33.522244,IBjlabjISI
1095,490 Baker Pike Apt. 043,Morrow,GA,30260,-84.316507,33.631271,plWgzyRIBz
1096,739 Townsend Bridge,Marietta,GA,30060,-84.522418,33.974055,OVHPoToNpI
1097,28553 Henderson Spur Apt. 050,Oakwood,GA,30566,-83.985398,34.265647,ixvRvgmZAB
1098,115 Lewis Summit Apt. 305,Lawrenceville,GA,30044,-84.034626,33.958168,LYEWPAwZxn
1099,06609 Grace Viaduct,Winder,GA,30680,-83.872229,34.07093,awQBlnImfq
1100,6498 Fields Mountains Suite 320,Kahului,HI,96732,-156.585648,20.94428,SHLUHlcNem
1101,6049 Ibarra Junction,Hilo,HI,96720,-155.182761,19.788526,OnROrhepoG
1102,28657 Amy Plaza Apt. 949,Lihue,HI,96766,-159.476074,22.043556,ZkyfvEkWua
1103,6146 Velasquez Estates Suite 012,Kailua Kona,HI,96740,-156.058612,19.685607,GSEnWWukRp
1104,937 Roberts Mount Suite 267,Hilo,HI,96720,-155.138645,19.726615,VEQDvpjMPO
1105,76578 Holland Mews Apt. 399,Pearl City,HI,96782,-158.036014,21.461056,HdxmFBQbbI
1106,234 Frank Valley Suite 485,Pearl City,HI,96782,-158.030076,21.484964,qUqPcUHfen
1107,0544 Shelley Plaza Apt. 127,Kahului,HI,96732,-156.584775,20.924947,FrjYSDtgPN
1108,963 Cory Cape Suite 652,Kapolei,HI,96707,-158.113165,21.332709,ZfPfOhkSfF
1109,65579 Flores Lane Apt. 065,Honolulu,HI,96813,-157.967835,21.329471,tWSLIURmIl
1110,6284 Christopher Dam,Mililani,HI,96789,-158.065092,21.514281,MvYiLANjws
1111,2809 Jennifer Flats Suite 726,Honolulu,HI,96813,-157.979849,21.327239,zzKgFogzOK
1112,346 Wallace Oval,Hilo,HI,96720,-155.179811,19.738793,yOlltLJmbk
1113,375 Mooney Corner,Lihue,HI,96766,-159.467944,22.011662,mlhwDTtuJj
1114,13696 Charles Meadows,Lihue,HI,96766,-159.449214,22.058206,tyTODBbYld
1115,62419 Nichols Prairie,Waipahu,HI,96797,-158.052697,21.443242,fRBHGuYtno
1116,078 Taylor Radial,Hilo,HI,96720,-155.127632,19.776357,YbRelLVdnF
1117,55020 Smith Station Apt. 465,Hilo,HI,96720,-155.178177,19.735594,eaIFoKHqho
1118,670 Carol Garden Apt. 400,Hilo,HI,96720,-155.145018,19.772172,aZLNKwoEdS
1119,26888 Tamara Route Suite 503,Waipahu,HI,96797,-158.053769,21.437008,jecanzkGUb
1120,646 Joy Parks Suite 244,Lihue,HI,96766,-159.444804,22.039644,xQWgHwlmUD
1121,49768 Pamela Landing Apt. 145,Mililani,HI,96789,-158.088776,21.581938,mqLsUVKIxV
1122,828 Meghan Extensions Apt. 983,Kailua Kona,HI,96740,-156.089727,19.663319,soeDuJioks
1123,9385 Wayne Pines Suite 231,Honolulu,HI,96814,-157.826259,21.337572,wgGwLwqCuu
1124,633 Sarah Meadows Apt. 098,Mililani,HI,96789,-158.082087,21.571678,BWUQmezzKg
1125,7586 Katelyn Street Apt. 219,Lihue,HI,96766,-159.483276,22.078795,qJcClNXFWw
1126,99134 Valenzuela Squares Apt. 865,Hilo,HI,96720,-155.136053,19.713734,IyXfppOVSA
1127,984 Lester Tunnel,Kapolei,HI,96707,-158.156693,21.312476,YfPEUoHNqK
1128,5231 Pollard Drives,Honolulu,HI,96813,-157.949509,21.366019,mSDaecoAOY
1129,9813 Rose Union Apt. 547,Kahului,HI,96732,-156.514758,20.942023,dfWvGLidGH
1130,617 Houston Drive Suite 289,Kailua Kona,HI,96740,-156.068675,19.614986,DXEIgUcSRx
1131,425 Carlos Extension,Kahului,HI,96732,-156.527773,20.969154,PdXKmIxyTN
1132,037 Morrison Drives,Honolulu,HI,96813,-157.916304,21.380741,UqsMYzYXre
1133,319 Wilson Gardens,Honolulu,HI,96814,-157.886752,21.325338,BtbMedgXTY
1134,215 Albert Drive Apt. 230,Lihue,HI,96766,-159.470446,22.02787,mIecFRyCuL
1135,3214 Lee Islands Suite 529,Waipahu,HI,96797,-158.064268,21.432538,tnVVPUkgDD
1136,2873 Russell Walks,Honolulu,HI,96814,-157.838013,21.346887,JMuCpxaYRT
1137,0749 Michael Tunnel Suite 831,Kapolei,HI,96707,-158.179339,21.319738,fZVhMruWYy
1138,92077 Bailey Prairie,Waipahu,HI,96797,-158.072545,21.425125,vqlDqutOzq
1139,6079 Eric Road,Kailua Kona,HI,96740,-156.079837,19.616951,JXEvtArEfK
1140,146 Robin Garden Suite 339,Lihue,HI,96766,-159.425254,22.076743,ZnQuvWwsIM
1141,19993 Kevin Park,Kahului,HI,96732,-156.586448,20.984641,vOIvZfRckr
1142,93983 David Plaza,Honolulu,HI,96813,-157.921638,21.311689,qLyppnhhdV
1143,346 Lowe Branch,Kapolei,HI,96707,-158.159119,21.321708,hFrsoiNtow
1144,1862 Fuller Ridge Suite 896,Kailua Kona,HI,96740,-156.048025,19.634939,igvahIVXPV
1145,71004 William Heights Suite 249,Kahului,HI,96732,-156.574628,20.968532,NHFfsCSZRT
1146,10352 Connor Street,Kapolei,HI,96707,-158.165383,21.328278,VHEEhWKMfk
1147,9850 Lori Lane Apt. 578,Kahului,HI,96732,-156.53362,20.973358,VPSsqencvP
1148,613 Harvey Trail Apt. 960,Kailua Kona,HI,96740,-156.088336,19.623721,ZOfsXGmiiN
1149,9164 James Stravenue Apt. 612,Pearl City,HI,96782,-158.077813,21.48323,ioovLAEwxk
1150,29363 Cordova Ports,Kapolei,HI,96707,-158.17246,21.351952,BiKQOnePdM
1151,93980 Novak Hollow,Waipahu,HI,96797,-158.041221,21.487667,HeBYzqiDGt
1152,71571 Robert Estate,Waipahu,HI,96797,-158.024696,21.429511,diYeDfiNUZ
1153,517 Thompson Ports,Hilo,HI,96720,-155.142143,19.751758,JMxzgocGgo
1154,5896 Edwin Burg Suite 043,Pearl City,HI,96782,-158.049233,21.476289,bAGwUcQxIs
1155,964 Lewis Island Suite 328,Pearl City,HI,96782,-158.080958,21.472401,gxLZQtGXok
1156,90916 Anthony Motorway Apt. 514,Lihue,HI,96766,-159.431514,22.086312,gcreOzzLIH
1157,814 Jessica Route Apt. 689,Pearl City,HI,96782,-158.013723,21.474146,DrQDUrjcsQ
1158,562 William Rapids,Kapolei,HI,96707,-158.157653,21.34291,cqiORhLfRb
1159,603 Matthew Meadows,Honolulu,HI,96814,-157.866782,21.385049,ZWQUoWtlEg
1160,90086 Schmidt Track Suite 370,Lihue,HI,96766,-159.450373,22.063587,ufNLUxoqIG
1161,3499 Hall Port,Hilo,HI,96720,-155.160491,19.733751,zznVzvotYs
1162,19105 Myers Gateway Suite 424,Mililani,HI,96789,-158.086278,21.547629,fJooeBuJIf
1163,800 Richards Fall,Honolulu,HI,96813,-157.960355,21.32371,UUXuQheRCN
1164,6969 Judy Cliffs,Hilo,HI,96720,-155.141662,19.778499,PcEhWuWLZx
1165,1672 Joel Squares,Pearl City,HI,96782,-158.040025,21.431302,euWAyCeJta
1166,710 Casey Ridge Suite 087,Kahului,HI,96732,-156.55078,20.920559,hnqbDgRmUG
1167,18249 Sarah Crossroad Apt. 897,Honolulu,HI,96813,-157.911701,21.383497,lRcnzPUXiJ
1168,071 Andrew Center,Honolulu,HI,96813,-157.989825,21.320183,ukHsUzeLQZ
1169,47030 Ho Place,Honolulu,HI,96813,-157.93455,21.387496,BnylBzUAQE
1170,262 Shannon Wall,Honolulu,HI,96813,-157.977786,21.370822,RXARFTvzdN
1171,887 Lauren Mission Suite 261,Mililani,HI,96789,-158.011992,21.522277,scaxSvDUhK
1172,6925 Weaver Gardens Suite 958,Pearl City,HI,96782,-158.038537,21.440328,YynqEbmeZF
1173,738 Gentry Plain,Kailua Kona,HI,96740,-156.088202,19.654431,FcEQSpiuYP
1174,08885 Sara Plaza,Lihue,HI,96766,-159.474593,22.040794,HZWafHtmgk
1175,8220 Matthew Ways Apt. 900,Waipahu,HI,96797,-158.042768,21.437846,TWQOvdzLfM
1176,5789 Mitchell Crossing,Waipahu,HI,96797,-158.074347,21.435375,KkuxjtAwJK
1177,18653 Todd Mission,Hilo,HI,96720,-155.173789,19.736583,UNqzKLAUPw
1178,06636 Gonzalez Fields Apt. 537,Waipahu,HI,96797,-158.075682,21.484008,IwtdlJFAKO
1179,8370 Andrews Point,Lihue,HI,96766,-159.44446,22.049129,dBXRQkasWo
1180,44505 Heather Landing Suite 349,Mililani,HI,96789,-158.017333,21.575824,hSZarybxpL
1181,432 James Creek Suite 993,Honolulu,HI,96814,-157.826504,21.319918,hfBDxCTyqK
1182,67770 Michele Parkway Suite 889,Hilo,HI,96720,-155.165314,19.726872,ErhXNUqvbK
1183,380 Joanna Islands,Honolulu,HI,96814,-157.874056,21.337542,JgwyPbNsFp
1184,3607 Romero Gateway Apt. 695,Kailua Kona,HI,96740,-156.017655,19.618221,XljtxXoChA
1185,246 Johnson Path,Pearl City,HI,96782,-158.026872,21.471252,rJnIidziBl
1186,860 Aaron Plaza,Pearl City,HI,96782,-158.043139,21.445233,MZvqaNLGPG
1187,43786 Jones Coves Suite 602,Honolulu,HI,96814,-157.858245,21.316184,jEStWaTCCI
1188,0694 Cynthia Fort Apt. 853,Kailua Kona,HI,96740,-156.043629,19.653463,XxQyMdduCZ
1189,476 Brown Street,Lihue,HI,96766,-159.483037,22.032993,vTKTbVxIHs
1190,02898 Jose Flats Apt. 855,Waipahu,HI,96797,-158.041785,21.457205,KKVgJfKOcD
1191,6317 Susan Lakes Apt. 328,Kapolei,HI,96707,-158.185872,21.350842,xwUGhjIIGM
1192,21041 Perkins Springs Suite 352,Kahului,HI,96732,-156.512208,20.96356,KICdaUNwyn
1193,92261 Madison Manor Suite 893,Waipahu,HI,96797,-158.030736,21.477279,VDzHRtJoWy
1194,65058 Duncan Village,Kahului,HI,96732,-156.574785,20.949888,SfOGBElnqU
1195,7069 Williams Track,Honolulu,HI,96814,-157.812454,21.358023,dHdVrLbKik
1196,75300 Erika Motorway Apt. 354,Kailua Kona,HI,96740,-156.063443,19.612713,OJIrPOSfKb
1197,35991 David Branch,Honolulu,HI,96814,-157.839223,21.316838,wXQDvrclPM
1198,7354 Thompson Shore Apt. 141,Pearl City,HI,96782,-158.064861,21.460815,nAFgUmoCgG
1199,8686 Smith Manor,Mililani,HI,96789,-158.012549,21.555827,sJJvwIbgUt
1200,3534 Christopher Creek,Des Moines,IA,50320,-93.614214,41.559328,MuslXoXIDL
1201,07540 Patrick Parks,Maquoketa,IA,52060,-90.73599,42.019111,WdgxqVMprj
1202,43691 Bates Trace,Marion,IA,52302,-91.687137,42.058571,OrhrOaTBEf
1203,669 Ellison Center Apt. 983,Indianola,IA,50125,-93.650251,41.447607,yxUwUXTWWx
1204,54776 Romero Rapids Apt. 291,Iowa City,IA,52246,-91.673592,41.667166,CZrIbrmcRj
1205,3496 Lauren Shoal Suite 716,Anamosa,IA,52205,-91.355355,42.187586,eqDJQHozoR
1206,86547 Alan Pine Apt. 343,Newton,IA,50208,-93.087753,41.780272,yqgDnpRBsr
1207,5097 Jon Falls,Sioux City,IA,51106,-96.447003,42.480453,HbEpMDNTtO
1208,290 Garcia Stream Suite 556,Grimes,IA,50111,-93.877757,41.769906,vFojnSdGbl
1209,95001 Mathews Parkways,Shenandoah,IA,51601,-95.477544,40.86387,uxbPJhjNpc
1210,30222 Martinez Via,Manchester,IA,52057,-91.582059,42.511742,jvbqDPOKwS
1211,9916 Elliott Locks,Ames,IA,50010,-93.664172,42.187429,OGsnIvrbSs
1212,1270 Wright Mount Suite 761,Marion,IA,52302,-91.660611,42.061677,BpgbefmreP
1213,69427 Craig Ways Apt. 869,Des Moines,IA,50324,-93.737276,41.618903,NwbhuYklUk
1214,57387 Gibson Square Suite 352,Maquoketa,IA,52060,-90.789816,42.059913,fJwqBeCyKK
1215,5196 Carter Gateway Suite 101,Carroll,IA,51401,-94.952511,42.18959,ofDhoRiZKH
1216,7800 Kennedy Inlet Apt. 925,Grinnell,IA,50112,-92.764593,41.755316,ZHdeilPKzP
1217,7237 Huff Corners,Ankeny,IA,50021,-93.627147,41.756966,QxbvlWBjpV
1218,305 Timothy Glen Suite 164,Iowa Falls,IA,50126,-93.381038,42.53897,hNLgLViqCI
1219,697 Andrew Mount,Cedar Rapids,IA,52404,-91.75387,41.934834,AnVFIMCxZk
1220,0576 Michael Crossing,Pella,IA,50219,-92.944903,41.411216,JMeDWZIqYg
1221,04290 Weeks Plain,Sioux Center,IA,51250,-96.282086,43.112545,BeTHuJxylp
1222,107 Wilkins Dam,Centerville,IA,52544,-92.976327,40.732799,UUJFPbOgqv
1223,469 Jones Mountain,Sioux City,IA,51106,-96.480933,42.46026,bcmmoBNrzN
1224,10453 Eric Coves Apt. 187,Cedar Rapids,IA,52402,-91.711148,42.067126,FsbItUCshu
1225,49725 Vanessa Wall,Iowa City,IA,52246,-91.673436,41.670774,kjemcAxZbr
1226,58144 Katie Forges Suite 350,Maquoketa,IA,52060,-90.728872,42.037525,ykFlBFjUaN
1227,91135 Terry Springs,Iowa City,IA,52246,-91.680908,41.625847,FMjELngTMi
1228,58240 Pamela Bridge,Boone,IA,50036,-93.975908,42.015475,yuAGJVhnMs
1229,02332 Espinoza Freeway Apt. 448,Marion,IA,52302,-91.669727,42.061573,coVffuyKsl
1230,2870 Pacheco Roads,Council Bluffs,IA,51501,-95.944033,41.360782,ktfHfvZOAk
1231,3410 Lucas Radial Apt. 842,Grimes,IA,50111,-93.819192,41.738177,fSLquVjlur
1232,9060 Joseph Shore Apt. 929,Muscatine,IA,52761,-91.068293,41.577821,niddmbeqYv
1233,6769 Susan Turnpike Suite 765,Creston,IA,50801,-94.44529,41.072764,tlWLfdNcoX
1234,0857 Jordan Trafficway Suite 869,Oskaloosa,IA,52577,-92.75319,41.313346,zSetWYhJio
1235,8828 Jones Meadow Suite 733,Spencer,IA,51301,-95.242574,43.185471,vOtCoykAUb
1236,8177 Stone Dam Suite 248,Coralville,IA,52241,-91.678265,41.713946,kwxvEdxydu
1237,7587 Shannon Square Suite 722,Davenport,IA,52806,-90.62769,41.648111,fnIOdILJbM
1238,9458 Schmidt Orchard,Denison,IA,51442,-95.444746,42.034559,WOkzkFvJmK
1239,926 Brenda Common Suite 337,Spencer,IA,51301,-95.257451,43.141183,OfNqmXnVUC
1240,539 Rebecca Creek Apt. 515,Indianola,IA,50125,-93.616097,41.419598,lHhrJIbuCB
1241,41439 Welch Ville Apt. 912,Des Moines,IA,50320,-93.620537,41.513318,RbvPrUnVpr
1242,84231 English Manors,Le Mars,IA,51031,-96.242611,42.880397,hDDgCOjKek
1243,82133 Mary Divide,Fort Dodge,IA,50501,-94.232747,42.556226,VmTpKbrAWC
1244,584 Jesse Well Suite 771,Storm Lake,IA,50588,-95.243136,42.718261,IjWvtfsOwQ
1245,8251 Dana Light Suite 474,Ames,IA,50010,-93.635352,42.145425,WhVMKEsrTC
1246,6783 Jones Islands Apt. 778,Ames,IA,50010,-93.650751,42.069302,XzaMcDTmfh
1247,28760 Beck Plaza Apt. 537,Shenandoah,IA,51601,-95.486508,40.81111,BSvLZIrjoT
1248,637 Martinez Street,Indianola,IA,50125,-93.615666,41.451277,yvpCrGbNWx
1249,714 Teresa Village,Denison,IA,51442,-95.48514,42.026006,RAxNixnLTB
1250,5911 Brian Drive,West Des Moines,IA,50266,-93.822826,41.650514,THokKIBfok
1251,65504 Paul Stream,Davenport,IA,52807,-90.557919,41.621685,dMKipTogzM
1252,478 Garcia Mills,Ankeny,IA,50021,-93.628793,41.78219,ZPhuHuuCvn
1253,291 Shelly Land,Waterloo,IA,50702,-92.346798,42.582123,yeZYuzsRGg
1254,50366 Debra Harbor Apt. 796,Tipton,IA,52772,-91.128617,41.888236,kXvogdLXZC
1255,359 Cameron Lake,Ames,IA,50010,-93.681131,42.179341,rpdgZPsuTJ
1256,148 West Isle Apt. 112,Indianola,IA,50125,-93.652855,41.41138,CZekufqCjC
1257,82014 Anna Avenue Apt. 501,Davenport,IA,52807,-90.568894,41.669112,tTLzwUlrcc
1258,30373 Andrew Forks,Davenport,IA,52807,-90.576813,41.678867,MVfkqNcmyy
1259,037 Shawn Inlet Suite 291,Ottumwa,IA,52501,-92.563143,41.042177,saMLRFVWjc
1260,50324 Simmons Roads,Ankeny,IA,50021,-93.679202,41.734929,ZGhoUhbTUu
1261,614 Mckay Streets,Fairfield,IA,52556,-92.052205,41.031147,GmIovrCFOl
1262,9810 Harper Park Suite 986,Shenandoah,IA,51601,-95.46916,40.852151,eYqiwlDHMG
1263,998 Ortega Rest Apt. 299,Davenport,IA,52807,-90.522391,41.682125,GsagdrDodo
1264,762 Simmons Port Apt. 093,Shenandoah,IA,51601,-95.485758,40.826568,tKjBqIMNtd
1265,8469 Timothy Shoals Suite 073,Pella,IA,50219,-92.919678,41.468961,wnRIbqBKKs
1266,63355 Jessica Hill,Maquoketa,IA,52060,-90.787484,42.029955,ycskQbCkAO
1267,755 Jefferson Walk Suite 183,Keokuk,IA,52632,-91.472292,40.485669,LVLVCikWIG
1268,523 George Streets,Ames,IA,50010,-93.670698,42.022869,JKZFDCpbnW
1269,8451 Summers Forge Suite 904,Decorah,IA,52101,-91.821846,43.375514,FEJEdkpvfW
1270,3646 Amanda Trafficway,Council Bluffs,IA,51501,-95.970233,41.365774,JqWhzGCQlM
1271,61998 Ashley Lock,West Burlington,IA,52655,-91.269914,40.872242,IfmZsveDPJ
1272,563 Riley Hollow Suite 510,Knoxville,IA,50138,-93.163419,41.372545,lTjrGtlrOW
1273,906 Martin Parkway Apt. 404,Creston,IA,50801,-94.419595,41.014531,DqvAWAfwhc
1274,0790 Joseph Point Suite 688,Council Bluffs,IA,51501,-95.825006,41.273643,qzISUifOrJ
1275,64476 Evans Road Suite 281,Tipton,IA,52772,-91.112915,41.837515,RSaYtkxZVv
1276,2242 Hernandez Shores Suite 236,Decorah,IA,52101,-91.82853,43.329231,PcbZkRVMgS
1277,24063 West Court,Des Moines,IA,50320,-93.648099,41.579299,tEiPYpTjZt
1278,874 Karen Ford,Waverly,IA,50677,-92.517656,42.741814,ZjktmpNIOG
1279,6897 Williamson Stream Apt. 633,Waverly,IA,50677,-92.558535,42.760213,OieUGqFtOo
1280,5451 Parker Pines,West Des Moines,IA,50266,-93.828005,41.670976,nsJvXCYfKn
1281,750 Christopher Course,Iowa Falls,IA,50126,-93.353721,42.519811,hxfIXveJCj
1282,40270 Leon Row Apt. 616,Ames,IA,50010,-93.622199,42.017573,jZlIpiNmZC
1283,4551 Williams Lane,Clinton,IA,52732,-90.270882,41.850966,tsSiLsvlto
1284,804 Timothy Street Apt. 105,Carroll,IA,51401,-94.934333,42.168174,mjSGFeMTHS
1285,68807 Sanders Wells,Knoxville,IA,50138,-93.111479,41.317425,FuQnzfwuzM
1286,388 Lawrence Ports,Marion,IA,52302,-91.614795,42.063202,jtGzsEXBJS
1287,3218 Jeremy Causeway,Cedar Rapids,IA,52404,-91.789482,41.943684,IffjBvBZLc
1288,3315 Frank Dam,Marshalltown,IA,50158,-92.9115,42.063042,dlgxlGomVT
1289,766 Bishop Streets,Newton,IA,50208,-93.075201,41.765049,FqTWFkrMNN
1290,1842 Merritt Stream,Indianola,IA,50125,-93.686027,41.476456,uMYWyLWphJ
1291,3769 Kelly Dam Apt. 032,Ottumwa,IA,52501,-92.513208,41.078594,MVaMuqlhvb
1292,1074 Diana Burg,Spirit Lake,IA,51360,-95.157977,43.478043,mhRoSNaZAW
1293,692 Danielle Summit,West Burlington,IA,52655,-91.218656,40.874232,SGKrQKiEtY
1294,1151 Lopez Corner,Washington,IA,52353,-91.752656,41.337505,qkwlJfhZRy
1295,494 Vaughan Common,Anamosa,IA,52205,-91.32973,42.127798,iLTUZBzMjK
1296,40710 James Course,Centerville,IA,52544,-92.912051,40.718003,wRlOigRBvu
1297,80291 Mclean Falls Apt. 557,Council Bluffs,IA,51501,-95.942895,41.38039,ZkqjTIixWy
1298,45127 Hernandez Way,Indianola,IA,50125,-93.685186,41.428006,VRumJpsxKM
1299,991 Cheryl Brooks Apt. 794,Davenport,IA,52807,-90.521312,41.614897,xHlJcmipEH
1300,10256 Vaughn Ranch Apt. 692,Meridian,ID,83642,-116.488727,43.686028,oVZViMIRxg
1301,10815 Virginia Club Apt. 830,Boise,ID,83714,-116.351282,43.759785,QLJWGBidJA
1302,4533 Erica Shoals Apt. 272,Boise,ID,83704,-116.343342,43.659003,uICpFaBCDK
1303,75124 Kaylee Divide,Nampa,ID,83687,-116.581776,43.650261,dWwyMPdCJS
1304,9933 Stafford Street,Nampa,ID,83687,-116.516776,43.634743,WveWNGyEJQ
1305,7117 Jackson Port Apt. 915,Mountain Home,ID,83647,-115.78366,43.125021,iJnHeYIEOA
1306,8438 Edward Mountain,Twin Falls,ID,83301,-114.563808,42.627477,iDpaDxsQek
1307,2021 Brian Springs Suite 624,Ammon,ID,83406,-112.053115,43.533039,bhEQCNXLji
1308,48777 Jacob Haven Suite 194,Jerome,ID,83338,-114.548969,42.727936,vjGvfuuaWQ
1309,8298 Watson Square,Post Falls,ID,83854,-117.051739,47.726974,NzsbslHTCU
1310,555 Stevens Roads,Meridian,ID,83642,-116.338776,43.645553,wxdajygsOy
1311,383 Melissa Manors Suite 025,Caldwell,ID,83605,-116.755284,43.685004,JPVKRQiMpX
1312,91410 Jessica Plain,Burley,ID,83318,-113.874472,42.645192,vzTapXVGtE
1313,9231 Isabel Lakes Suite 296,Nampa,ID,83651,-116.662832,43.677079,fTsVGpgBzA
1314,75735 Allen Lodge,Meridian,ID,83642,-116.367672,43.63049,bvBUSNAMua
1315,0332 Kelly Pike Apt. 552,Smelterville,ID,83868,-116.265551,47.581917,xuxojieSpW
1316,40718 Gerald Walk,Caldwell,ID,83605,-116.776169,43.652359,srFoBBghmI
1317,525 Kristin Turnpike,Boise,ID,83704,-116.335845,43.618528,PebgAcePhY
1318,8316 Jeffery Ramp,Meridian,ID,83642,-116.349154,43.612407,mTKUlXomoL
1319,503 Sonya Grove,Burley,ID,83318,-113.844059,42.638256,XMmrqKdZrw
1320,8395 Barron Drive,Boise,ID,83714,-116.368614,43.733157,TynEdlFhCv
1321,63390 Acevedo Inlet,Meridian,ID,83642,-116.470952,43.687132,UGNNpiLxAV
1322,8198 Rodriguez Shoal,Nampa,ID,83651,-116.661582,43.638737,fZWxdKxsuH
1323,541 Jeanette Vista,Meridian,ID,83642,-116.341652,43.6205,qbdeHHqWfl
1324,27670 Linda Glen Apt. 428,Caldwell,ID,83607,-116.632728,43.6824,UqWzFtiPpN
1325,002 Seth Viaduct Suite 402,Meridian,ID,83642,-116.476178,43.663858,ViGuYIsNCu
1326,315 Kim Port,Post Falls,ID,83854,-117.079953,47.783118,IzkgJFPLDQ
1327,6630 Christensen Lakes Suite 924,Moscow,ID,83843,-117.035286,46.723913,bihMWsZIWa
